,Store Number,City,2015 Sales,2015 Sales mean,County Number,Price per Liter mean,Zip Code,2015 Volume Sold (Liters),2015 Volume Sold (Liters) mean,2015 Margin mean,2015 Sales Q1,2016 Sales Q1,First Date,Last Date
176,3065,MONTEZUMA,7227.66,65.1140540541,79,14.5663320463,50171,621.0,5.59459459459,21.7324324324,801.72,64472.88,2015-01-08,2015-01-29
177,3162,MUSCATINE,21519.65,79.408302583,70,12.4566543665,52761,2055.0,7.58302583026,26.5457933579,4828.98,16669.54,2015-01-08,2015-03-26
178,3354,DAVENPORT,240153.72,767.26428115,82,18.9118652061,52807,16502.25,52.7228434505,256.146805112,29695.26,519.54,2015-01-08,2015-03-26
179,3385,CEDAR RAPIDS,439584.35,921.56048218,57,19.0823250474,52402,31423.0,65.8763102725,308.353501048,105921.75,8562.12,2015-01-08,2015-03-26
180,3390,MILFORD,134738.33,171.860114796,30,17.59692605,51351,9739.56,12.4229081633,57.3540306122,27330.77,1796.13,2015-01-08,2015-03-25
181,3393,RICEVILLE,2334.69,83.3817857143,66,13.2742006803,50466,199.5,7.125,27.8057142857,648.84,9450.35,2015-01-05,2015-02-05
182,3400,DES MOINES,40290.75,131.669117647,77,16.6894679534,50317,2658.62,8.68830065359,43.9411437908,9545.03,49187.88,2015-01-05,2015-03-25
183,3403,COLUMBUS JUNCTION,9874.08,46.7965876777,58,16.8211323629,52738,671.65,3.18317535545,15.6206635071,2243.65,7665.01,2015-01-08,2015-01-29
184,3417,MARENGO,31323.68,92.1284705882,48,13.542442577,52301,2655.5,7.81029411765,30.9394705882,4759.52,74874.12,2015-01-05,2015-03-26
185,3420,WINDSOR HEIGHTS,348837.36,1035.12569733,77,18.8971131836,50311,25075.5,74.4080118694,345.792997033,83420.58,11593.45,2015-01-05,2015-03-19
186,3437,NORWALK,20389.68,130.703076923,91,12.9258202952,50211,1737.0,11.1346153846,43.9071153846,3615.84,3686.68,2015-01-07,2016-03-30
187,3443,COUNCIL BLUFFS,53834.76,143.943208556,78,13.962216286,51503,4258.46,11.3862566845,48.1271390374,6732.26,2019.61,2015-01-08,2016-03-24
188,3447,SIOUX CITY,187650.04,647.069103448,97,17.7300968801,51106,13082.5,45.1120689655,216.149034483,54233.74,53080.56,2015-01-07,2016-03-30
189,3456,CLEAR LAKE,69189.36,87.5814683544,17,18.019231471,50428,4788.19,6.061,29.2478101266,11752.3,754.51,2015-01-08,2016-03-31
190,3461,STUART,11754.24,73.9260377358,1,13.737268261,50250,1095.29,6.8886163522,24.6937735849,1964.59,3589.47,2015-01-06,2016-03-29
191,3465,PANORA,10693.32,65.603190184,39,14.0773152206,50216,917.5,5.62883435583,21.9596932515,1863.43,37618.68,2015-01-15,2016-03-21
192,3477,COUNCIL BLUFFS,129421.86,650.361105528,78,14.5344915051,51501,9688.5,48.6859296482,217.206030151,16112.64,8293.3,2015-01-05,2016-03-28
193,3484,MARCUS,4020.39,63.8157142857,18,13.4464928193,51035,344.25,5.46428571429,21.380952381,1083.27,7361.75,2015-01-07,2016-03-30
194,3488,BELLEVUE,18743.79,122.508431373,49,15.1034858388,52031,1481.1,9.68039215686,40.9422875817,3972.51,5442.22,2015-01-05,2016-03-28
195,3494,WATERLOO,140733.54,574.422612245,7,16.9893955296,50702,11827.5,48.2755102041,192.032081633,22481.34,21868.32,2015-01-06,2016-03-29
196,3495,MONTICELLO,33346.6,37.3840807175,53,15.4699942898,52310,2658.11,2.97994394619,12.5068609865,7019.15,10531.06,2015-01-13,2016-03-22
197,3514,FORT DODGE,35037.48,114.128599349,94,18.7839262652,50501,2266.02,7.38117263844,38.1199022801,8671.67,3400.92,2015-01-05,2016-03-28
198,3521,COUNCIL BLUFFS,40893.92,332.470894309,78,23.1683817267,51501,1718.25,13.9695121951,110.865772358,22330.13,3303.96,2015-01-05,2016-03-21
199,3524,AMES,180805.62,762.892911392,85,17.9857685353,50010,12190.5,51.4367088608,255.394683544,43825.26,3924.64,2015-01-07,2016-03-30
200,3525,WASHINGTON,53040.25,130.641009852,92,19.0282472036,52353,3483.09,8.57903940887,43.5767487685,10447.69,4057.46,2015-01-06,2016-03-29
201,3528,MASON CITY,16048.96,172.569462366,17,20.0390181772,50401,901.6,9.69462365591,57.7653763441,2518.24,12647.04,2015-01-08,2015-12-30
202,3540,DAVENPORT,20284.2,141.847552448,82,18.5133716284,52807,1192.2,8.33706293706,47.3684615385,3452.6,8988.66,2015-01-08,2015-04-08
203,3542,ST ANSGAR,11801.35,95.1721774194,66,15.9237941628,50472,987.25,7.96169354839,31.7791935484,4200.99,3431.57,2015-01-06,2016-03-29
204,3549,FORT MADISON,33329.87,212.292165605,56,21.3557658477,52627,2252.62,14.3478980892,70.9592356688,7155.15,16596.2,2015-01-07,2016-03-30
205,3562,WEST BURLINGTON,65389.26,159.87594132,29,14.344887647,52655,5116.5,12.5097799511,53.5566748166,16819.56,1147.87,2015-01-08,2015-02-26
206,3563,MUSCATINE,41926.36,166.374444444,70,13.9090929705,52761,3200.0,12.6984126984,55.5580952381,8480.04,780.45,2015-01-08,2016-03-31
207,3565,IOWA CITY,18306.77,69.6074904943,52,18.6445574118,52246,1265.89,4.81326996198,23.2897338403,3676.35,12588.78,2015-01-05,2016-03-28
208,3573,OTTUMWA,68700.69,127.93424581,90,18.360990492,52501,4313.9,8.03333333333,42.6742271881,16411.67,486.96,2015-01-05,2016-03-21
209,3576,HARTLEY,10351.74,105.63,71,13.2668464529,51346,1049.9,10.7132653061,36.2784693878,1213.25,11472.84,2015-01-06,2016-03-29
210,3582,LEON,2169.62,108.481,27,13.2131666667,50144,174.0,8.7,36.372,162.6,2429.22,2015-01-06,2016-03-29
211,3584,OELWEIN,27413.67,148.182,33,13.9277012651,50662,2271.53,12.2785405405,49.8485405405,6501.08,1489.8,2015-01-05,2016-03-28
212,3587,KEOKUK,3002.46,136.475454545,56,11.463030303,52632,310.5,14.1136363636,45.5836363636,996.36,14883.53,2015-01-12,2016-03-28
213,3591,ACKLEY,2602.0,76.5294117647,94,15.4234733894,50601,225.5,6.63235294118,25.5173529412,803.64,10481.88,2015-01-07,2016-03-29
214,3592,FORT DODGE,51327.84,159.899813084,42,14.3836596944,50501,4039.5,12.5841121495,53.5622429907,9170.94,6139.25,2015-01-06,2016-03-29
215,3606,GRUNDY CENTER,7716.58,82.9739784946,38,14.987593446,50638,596.0,6.40860215054,27.6767741935,1699.77,7531.08,2015-01-05,2016-03-28
216,3611,LOGAN,6407.76,103.350967742,43,11.1080721966,51546,607.5,9.79838709677,34.6374193548,1389.6,3028.44,2015-01-07,2016-03-30
217,3612,MAQUOKETA,53379.84,68.8772129032,49,14.7979420729,52060,4128.83,5.32752258065,22.9849032258,15023.65,11230.26,2015-01-05,2016-03-28
218,3618,CEDAR RAPIDS,64153.98,206.282893891,57,14.1392420763,52404,5262.0,16.9196141479,69.0115755627,11520.3,6007.02,2015-01-08,2016-03-31
219,3621,SHELDON,31043.53,75.531703163,71,17.2912465452,51201,2562.93,6.23583941606,25.2555231144,7742.54,7352.28,2015-01-06,2015-04-14
220,3622,SPIRIT LAKE,41171.16,192.388598131,30,15.4647485536,51360,3274.5,15.3014018692,64.2591588785,7323.54,10350.78,2015-01-15,2016-03-31
221,3624,NEWTON,17259.12,158.340550459,50,15.1837833115,50208,1306.5,11.9862385321,52.8500917431,4291.14,3848.94,2015-01-06,2016-03-29
222,3625,ANKENY,50380.86,183.203127273,77,14.8923393939,50021,3951.0,14.3672727273,61.1410909091,10197.12,1278.79,2015-01-05,2016-03-28
223,3626,SPENCER,31938.6,167.217801047,21,13.2230640738,51301,2842.5,14.8821989529,55.9859685864,5113.56,11125.8,2015-01-05,2016-03-28
224,3628,CEDAR RAPIDS,41413.14,161.770078125,57,14.1208686756,52402,3211.5,12.544921875,54.1103125,9735.6,7353.36,2015-01-05,2016-03-28
225,3629,COUNCIL BLUFFS,45812.04,153.731677852,78,13.7484787472,51503,3709.5,12.4479865772,51.3217449664,10973.34,7793.4,2015-01-07,2016-03-23
226,3632,DUBUQUE,40977.9,140.817525773,31,13.9387056128,52003,3184.5,10.9432989691,47.0618556701,9043.14,778.83,2015-01-07,2016-03-30
227,3635,OGDEN,6219.91,76.7890123457,8,14.6674661964,50212,507.75,6.26851851852,25.6913580247,1441.27,5954.38,2015-01-06,2016-03-15
228,3644,ALTOONA,59082.3,167.371954674,77,15.5285579388,50009,4272.0,12.1019830028,55.9414164306,13865.28,3612.18,2015-01-22,2016-03-31
229,3645,WINDSOR HEIGHTS,30602.76,159.389375,77,15.4871155754,50311,2191.5,11.4140625,53.2146875,6809.4,1901.44,2015-01-07,2016-03-30
230,3647,CLINTON,41206.62,162.87201581,23,13.5875399962,52732,3402.0,13.4466403162,54.3780237154,8053.56,2394.38,2015-01-12,2016-03-21
231,3648,FAIRBANK,4294.71,61.353,10,15.3782789116,50629,380.25,5.43214285714,20.6594285714,690.42,382.68,2015-01-26,2015-12-26
232,3650,HOLSTEIN,23756.4,92.0790697674,47,17.819155639,51025,1597.0,6.18992248062,30.7538372093,3715.72,3817.62,2015-01-06,2016-03-29
233,3651,INDIANOLA,16242.84,138.827692308,91,13.2153520554,50125,1333.5,11.3974358974,46.3379487179,3054.24,1842.96,2015-01-05,2016-03-28
234,3652,IDA GROVE,3901.24,177.329090909,47,16.1263636364,51445,251.5,11.4318181818,59.1313636364,867.43,9557.16,2015-01-05,2016-03-28
235,3654,BELMOND,9479.3,141.482089552,99,13.4591613362,50421,819.75,12.2350746269,47.2194029851,2312.42,3034.0,2015-01-05,2016-03-28
236,3655,SIOUX CITY,9142.26,95.231875,97,21.1315972222,51104,577.45,6.01510416667,31.8780208333,1900.56,7310.7,2015-01-05,2016-03-28
237,3656,ANKENY,20611.26,174.671694915,77,18.6031234867,50021,1186.5,10.0550847458,58.4623728814,6208.08,11704.8,2015-01-06,2016-03-29
238,3660,KNOXVILLE,13818.6,139.581818182,63,14.0705916306,50138,1059.0,10.696969697,46.6448484848,3404.34,658.53,2015-01-06,2016-03-29
239,3663,WATERLOO,33199.62,173.82,7,13.4721017203,50702,2722.5,14.2539267016,58.2069109948,5653.98,67.5,2015-01-08,2016-03-21
240,3664,NORTHWOOD,11226.05,67.2218562874,98,14.4614635016,50459,954.41,5.71502994012,22.4646107784,2643.93,3751.66,2015-01-06,2016-03-28
241,3666,CEDAR RAPIDS,30745.8,175.690285714,57,17.4896571429,52404,1977.0,11.2971428571,58.7804571429,5832.06,2830.94,2015-01-06,2016-03-29
242,3670,CORALVILLE,45033.36,152.13972973,52,13.3796637709,52241,3624.75,12.245777027,50.8833783784,6853.5,1338.84,2015-01-05,2016-03-28
243,3676,GREENE,3939.16,46.3430588235,12,15.1192058824,50636,354.62,4.172,15.5347058824,938.82,3229.72,2015-01-06,2016-03-29
244,3677,EVERLY,573.51,95.585,21,11.5413492063,51338,56.25,9.375,31.94,292.02,2681.1,2015-01-05,2015-08-24
245,3678,DES MOINES,17220.56,113.293157895,77,23.6833333333,50320,1019.7,6.70855263158,37.8247368421,4326.54,2431.38,2015-01-07,2016-02-23
246,3679,MONONA,12115.68,54.5751351351,22,16.1793146718,52159,803.09,3.61752252252,18.2432432432,3977.9,3008.58,2015-01-07,2016-03-30
247,3682,WESLEY,23243.51,166.025071429,55,18.2878613946,50483,1692.87,12.0919285714,55.6324285714,6996.28,2257.9,2015-01-05,2016-03-28
248,3688,FREDERICKSBURG,4154.49,69.2415,19,13.2752539683,50630,400.5,6.675,23.1905,1210.47,4780.2,2015-01-06,2016-03-29
249,3690,WATERLOO,14908.31,147.607029703,7,18.2156907119,50702,835.75,8.27475247525,49.3165346535,2252.86,8299.14,2015-01-08,2016-03-31
250,3691,URBANDALE,28984.64,221.256793893,77,18.4174272992,50322,1676.1,12.7946564885,73.8354198473,4932.38,5997.76,2015-01-13,2016-03-09
251,3695,REMSEN,10120.82,96.3887619048,75,15.3609331066,51050,837.35,7.97476190476,32.2803809524,2383.77,4543.14,2015-01-07,2016-03-30
252,3696,DES MOINES,13050.3,151.747674419,77,16.0187430786,50315,844.5,9.81976744186,50.7823255814,4128.6,1858.8,2015-01-05,2016-03-28
253,3698,WEST DES MOINES,13544.38,104.187538462,77,29.4659850947,50266,576.3,4.43307692308,34.7753076923,2133.58,1981.88,2015-01-07,2016-03-30
254,3700,AVOCA,31242.73,91.6209090909,78,16.6227508471,51521,2157.16,6.32598240469,30.5631964809,7722.08,7752.24,2015-01-06,2016-03-29
255,3704,EMMETSBURG,22466.76,46.3232164948,74,16.8919409477,50536,1606.7,3.31278350515,15.4881237113,5376.84,4066.48,2015-01-07,2016-02-24
256,3705,ROCK RAPIDS,29694.56,95.1748717949,60,16.6705626989,51246,2189.0,7.01602564103,31.8175,8182.95,2510.46,2015-01-06,2016-03-29
257,3707,CEDAR RAPIDS,27494.16,137.4708,57,19.2968077381,52402,1555.95,7.77975,45.95465,4076.36,4581.78,2015-01-07,2016-03-30
258,3710,COLUMBUS JUNCTION,5657.64,245.984347826,58,17.1708695652,52738,381.0,16.5652173913,82.0539130435,1076.4,10660.26,2015-01-05,2016-03-28
259,3712,MONTEZUMA,14675.45,99.1584459459,79,17.140460103,50171,971.0,6.56081081081,33.1126351351,5626.63,9471.96,2015-01-08,2016-03-31
260,3713,MASON CITY,47366.88,203.291330472,17,14.843351727,50401,3891.0,16.6995708155,68.1370815451,9600.9,6404.17,2015-01-06,2016-03-29
261,3715,DAVENPORT,16548.95,84.4334183673,82,22.0947886297,52807,903.81,4.6112755102,28.1655612245,2875.25,6666.36,2015-01-08,2016-03-31
262,3717,SUMNER,9022.86,34.4383969466,9,16.1514705418,50674,685.53,2.61652671756,11.4924427481,1583.13,10666.58,2015-01-06,2016-03-22
263,3719,MARSHALLTOWN,25413.66,155.91202454,64,14.0498393222,50158,2020.5,12.3957055215,52.1315337423,6138.54,10577.22,2015-01-20,2016-03-29
264,3721,DECORAH,49072.02,155.291202532,96,14.4990551537,52101,3745.5,11.8528481013,51.9482278481,12345.42,5548.3,2015-01-08,2016-03-24
265,3722,SIOUX CITY,33500.22,150.901891892,97,14.31500429,51106,2653.5,11.9527027027,50.4502702703,8233.2,4686.4,2015-01-05,2016-03-28
266,3723,ONAWA,27713.0,43.099533437,67,17.2145240733,51040,2015.71,3.13485225505,14.4035458787,6742.62,2629.64,2015-01-07,2015-12-29
267,3726,OTTUMWA,22019.1,147.779194631,90,13.1354362416,52501,1824.0,12.2416107383,49.5370469799,5320.92,5587.74,2015-01-06,2016-03-22
268,3728,COUNCIL BLUFFS,30198.98,89.8779166667,78,18.7990638799,51503,1956.59,5.82318452381,29.9869642857,6990.86,3741.12,2015-01-05,2016-03-21
269,3731,DAVENPORT,46132.38,151.75125,82,14.7908834586,52807,3407.9,11.2101973684,50.6915131579,11776.44,5593.86,2015-01-06,2016-03-28
270,3732,ELDRIDGE,29187.48,85.3435087719,82,15.9640672588,52748,2311.38,6.75842105263,28.5891812865,5714.35,2082.9,2015-01-08,2015-01-29
